RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8990,b'MTU2ODc1NTg=',b'TWF1bHQ=',640,Germany,b'RmVtYWxl',31,10,118613.34,1,1,0,168469.65,0
8991,b'MTU3MjkwNjU=',b'TWFja2F5',784,Germany,b'TWFsZQ==',28,2,109960.06,2,1,1,170829.87,0
8992,b'MTU2OTg5MDI=',b'TWNJbnR5cmU=',547,Germany,b'RmVtYWxl',42,1,142703.4,1,1,0,86207.49,1
8993,b'MTU1NzAxOTI=',b'SGVucnk=',608,Germany,b'RmVtYWxl',40,8,121729.42,1,0,0,61164.45,0
8994,b'MTU4MDkyNjU=',b'S2Fv',547,France,b'RmVtYWxl',35,4,0.0,1,1,1,133287.73,0
8995,b'MTU3NDUyMDE=',b'RnJld2lu',612,France,b'RmVtYWxl',43,4,139496.35,2,1,1,77128.23,0
8996,b'MTU1ODA2MjM=',b'WWVmcmVtb3Zh',573,Spain,b'TWFsZQ==',28,8,0.0,2,0,0,77660.03,0
8997,b'MTU1NzgxNTY=',b'QW5lbmVjaHVrd3U=',615,Spain,b'TWFsZQ==',32,5,138521.83,1,1,1,56897.1,0
8998,b'MTU2MzEwNjM=',b'VHJlbnRpbm8=',710,France,b'RmVtYWxl',33,2,0.0,2,1,0,72945.32,0
8999,b'MTU2OTI1Nzc=',b'VG9tbGluc29u',674,Germany,b'RmVtYWxl',38,10,83727.68,1,1,0,45418.12,0
9000,b'MTU4MTA5MTA=',b'Um95c3Rvbg==',702,Spain,b'RmVtYWxl',38,9,0.0,2,1,1,158527.45,0
9001,b'MTU3MjMyMTc=',b'Q3JlbW9uZXNp',616,France,b'TWFsZQ==',37,9,0.0,1,1,0,111312.96,0
9002,b'MTU3MzMxMTE=',b'WWVo',688,Spain,b'TWFsZQ==',32,6,124179.3,1,1,1,138759.15,0
9003,b'MTU2MTA3Mjc=',b'Q2gnaW4=',605,France,b'TWFsZQ==',36,7,128829.25,1,1,0,190588.59,0
9004,b'MTU3OTI3MjA=',b'TWFydGluZXo=',676,France,b'TWFsZQ==',33,6,171490.78,1,0,0,79099.64,0
9005,b'MTU3MjMxNTM=',b'V2VhcmluZw==',708,Spain,b'TWFsZQ==',33,3,0.0,2,1,0,138613.21,0
9006,b'MTU4MDI4MjM=',b'TWFjbGVhbg==',745,Spain,b'RmVtYWxl',38,7,0.0,2,1,1,194230.82,0
9007,b'MTU3NTYxMTg=',b'VCdhbw==',661,Spain,b'TWFsZQ==',20,8,0.0,1,1,0,110252.53,0
9008,b'MTU2ODQ5MzQ=',b'Um9zZQ==',726,France,b'TWFsZQ==',31,9,0.0,2,1,1,106117.3,0
9009,b'MTU3NzY5MzY=',b'V2hpdHdvcnRo',475,France,b'TWFsZQ==',40,7,160818.08,1,0,1,169642.13,1
9010,b'MTU3MjkwODc=',b'U3V0dG9y',751,Germany,b'TWFsZQ==',54,9,156367.6,2,0,1,116179.92,0
9011,b'MTU3ODY0NjM=',b'SHNpbmc=',645,Germany,b'RmVtYWxl',59,8,121669.93,2,0,0,91.75,1
9012,b'MTU3MTc0OTg=',b'Qm9uaQ==',775,France,b'TWFsZQ==',42,6,133970.22,2,0,1,187839.9,0
9013,b'MTU3MTg0MDY=',b'TWFyc2hhbGw=',540,France,b'TWFsZQ==',41,3,0.0,2,1,0,121098.65,0
9014,b'MTU3OTk0Njg=',b'Q2F0Y2hwb2xl',591,France,b'RmVtYWxl',34,3,96127.27,1,0,0,30972.06,0
9015,b'MTU2MjYzODM=',b'VGFuZw==',596,Spain,b'TWFsZQ==',60,7,121907.97,1,0,1,30314.04,0
9016,b'MTU1OTczODU=',b'U2lkZG9ucw==',573,Spain,b'TWFsZQ==',41,5,0.0,2,0,1,14479.29,0
9017,b'MTU1NzAyNzE=',b'V2Fu',577,Spain,b'TWFsZQ==',31,6,0.0,1,1,1,196395.25,0
9018,b'MTU2OTAzMzA=',b'RWZpbW92',830,Germany,b'RmVtYWxl',40,8,77701.64,1,0,1,19512.38,0
9019,b'MTU2ODA2MTE=',b'Um9zZQ==',663,France,b'TWFsZQ==',67,9,0.0,3,1,1,72318.77,0
9020,b'MTU4MTAyMjc=',b'RmFudWNjaQ==',421,France,b'TWFsZQ==',34,2,0.0,2,1,1,96615.23,0
9021,b'MTU4MDcxOTQ=',b'SXdlb2JpZWdidWxhbQ==',718,Spain,b'TWFsZQ==',34,5,113922.44,2,1,0,30772.22,0
9022,b'MTU3MTIxOTk=',b'SWplbmR1',655,Germany,b'RmVtYWxl',61,2,183997.7,2,1,1,161217.18,0
9023,b'MTU2OTQ5OTU=',b'TydTdWxsaXZhbg==',712,France,b'TWFsZQ==',23,2,0.0,2,0,1,66795.78,0
9024,b'MTU3MjM0MDA=',b'SHV0Y2hpbnNvbg==',663,France,b'TWFsZQ==',28,4,0.0,2,1,1,123969.64,0
9025,b'MTU2NTQ3NzI=',b'S3dlbXRv',640,France,b'RmVtYWxl',47,6,89799.46,2,0,1,13783.77,1
9026,b'MTU1NzQ3NDM=',b'Q2hpdQ==',577,Spain,b'TWFsZQ==',29,2,0.0,1,1,1,168924.41,0
9027,b'MTU4MDc1OTM=',b'QmVycnk=',546,Spain,b'RmVtYWxl',36,7,85660.96,1,0,0,134778.01,0
9028,b'MTU2ODY3MTg=',b'SHVuZw==',802,Germany,b'TWFsZQ==',37,9,115569.21,1,0,1,119782.89,0
9029,b'MTU2OTUyOTk=',b'TW9yZHZpbm92YQ==',590,France,b'RmVtYWxl',45,2,81828.22,1,1,0,52167.97,0
9030,b'MTU3MjI3MDE=',b'QnJ1bm8=',594,Germany,b'TWFsZQ==',18,1,132694.73,1,1,0,167689.56,0
9031,b'MTU3OTk2MzU=',b'QXJib3Vy',577,Spain,b'TWFsZQ==',51,2,108867.0,1,0,0,140800.66,1
9032,b'MTU3NDIzMjM=',b'QmFyZXNl',541,France,b'TWFsZQ==',39,7,0.0,2,1,0,19823.02,0
9033,b'MTU2NTg0MzU=',b'SGluZ3N0b24=',781,France,b'RmVtYWxl',27,5,0.0,2,0,0,72969.9,0
9034,b'MTU1ODYwMjk=',b'RGF2aXM=',806,Germany,b'TWFsZQ==',34,2,96152.68,2,1,0,143711.02,0
9035,b'MTU3NzIzMzc=',b'TGF3cmVuY2U=',723,Germany,b'RmVtYWxl',49,0,153855.52,1,1,1,180862.26,1
9036,b'MTU4MDc1NTU=',b'Q2h1bmc=',535,France,b'TWFsZQ==',45,2,0.0,2,1,0,125658.28,0
9037,b'MTU2MDMzNzg=',b'UGFkb3Zhbm8=',768,France,b'RmVtYWxl',36,3,141334.95,1,0,1,125870.5,0
9038,b'MTU3OTI4NjI=',b'Qmxpbm92YQ==',653,Germany,b'TWFsZQ==',41,1,104584.11,1,1,0,15126.32,1
9039,b'MTU2NTczNDk=',b'Q2FydGVy',803,Germany,b'RmVtYWxl',50,8,98173.02,1,0,0,22457.25,1
9040,b'MTU3Nzc2MTQ=',b'V2ViYg==',545,Spain,b'RmVtYWxl',44,1,0.0,2,1,1,82614.89,0
9041,b'MTU2NTM5NTI=',b'VCdhbg==',581,Germany,b'RmVtYWxl',38,3,135157.05,1,1,1,32919.42,0
9042,b'MTU3MjQzMzY=',b'WWF0ZXM=',513,Germany,b'RmVtYWxl',49,5,171601.27,1,1,0,126223.84,0
9043,b'MTU2ODk1OTQ=',b'U3U=',731,France,b'TWFsZQ==',29,5,179539.2,1,0,0,112010.02,0
9044,b'MTU4MDE5MjA=',b'Q2hyaXN0aWFu',727,Germany,b'TWFsZQ==',39,5,80615.46,2,0,0,180962.32,0
9045,b'MTU2NTMzNDc=',b'Q2hpdQ==',560,Spain,b'TWFsZQ==',47,1,0.0,1,0,0,128882.66,1
9046,b'MTU3NDk5NTE=',b'U2FjY28=',766,Germany,b'TWFsZQ==',27,5,126285.73,1,1,0,177614.17,1
9047,b'MTU2NDgxNzg=',b'TGV0dGllcmU=',630,Germany,b'RmVtYWxl',23,4,137964.51,1,0,1,174570.55,0
9048,b'MTU3Mzg2NjI=',b'RGFsdWNoaQ==',652,Germany,b'TWFsZQ==',41,9,159434.03,1,1,0,178373.93,0
9049,b'MTU2NDA4NTU=',b'VCdpZW4=',729,Germany,b'TWFsZQ==',40,5,113574.61,2,1,0,103396.08,0
9050,b'MTU1ODQyODg=',b'SHVuZw==',629,France,b'RmVtYWxl',33,6,0.0,2,1,1,59129.72,0
9051,b'MTU3NjA5ODg=',b'TGl1',667,Germany,b'TWFsZQ==',33,9,124573.33,2,0,0,683.37,0
9052,b'MTU1Njk2MjQ=',b'RmVuZw==',671,Germany,b'RmVtYWxl',31,6,105864.6,2,1,0,145567.34,0
9053,b'MTU1OTc5NDk=',b'R2lsYmVydA==',768,Germany,b'RmVtYWxl',47,5,104552.61,1,1,0,48137.08,1
9054,b'MTU2MDQ1NTE=',b'Um9iYg==',732,France,b'RmVtYWxl',35,3,0.0,2,1,0,90876.95,0
9055,b'MTU2MTc0NzY=',b'TWFuZnJpbg==',546,France,b'RmVtYWxl',30,5,0.0,2,0,1,198543.09,0
9056,b'MTU2NDUzMjM=',b'Q2hpbndlbm1h',630,France,b'TWFsZQ==',55,2,0.0,1,1,1,106202.07,1
9057,b'MTU3OTMzMTE=',b'U21pdGg=',765,Germany,b'RmVtYWxl',46,8,119492.88,2,0,1,166896.01,1
9058,b'MTU3NjQxNTM=',b'Um93ZQ==',704,France,b'RmVtYWxl',33,0,130499.09,2,1,1,74804.36,0
9059,b'MTU4MDI1NjA=',b'TW9yYW4=',470,Spain,b'RmVtYWxl',48,6,140576.11,1,1,1,116971.05,0
9060,b'MTU3Mjg2MDg=',b'V2Fsa2Vy',688,Germany,b'RmVtYWxl',34,9,91025.58,2,0,1,163783.0,0
9061,b'MTU3NzA0NzQ=',b'TXllcnM=',685,France,b'RmVtYWxl',33,1,0.0,3,0,1,70221.13,1
9062,b'MTU3MjQ0NDQ=',b'V2FsbA==',567,France,b'RmVtYWxl',38,1,125877.65,2,1,1,107841.77,0
9063,b'MTU3NTMxMTA=',b'TWNLYXk=',720,Spain,b'TWFsZQ==',64,3,45752.78,2,1,0,79623.28,1
9064,b'MTU3MTE1MjE=',b'RWdvYnVkaWtl',609,France,b'TWFsZQ==',39,3,121778.71,1,1,1,138399.67,0
9065,b'MTU2MzI4MTY=',b'V2lsbGlhbXM=',521,Germany,b'RmVtYWxl',49,2,127948.57,1,1,1,182765.14,0
9066,b'MTU2OTM2Mzc=',b'T2Nob2E=',556,France,b'RmVtYWxl',30,7,0.0,2,1,1,186648.19,0
9067,b'MTU3MjU1MDk=',b'T3R1dG9kaWxpbm5h',662,Germany,b'TWFsZQ==',30,5,115286.68,2,1,1,149587.92,0
9068,b'MTU2ODQ2NDU=',b'QWp1bHVjaHVrd3U=',704,Germany,b'TWFsZQ==',41,9,62078.21,2,1,0,129050.67,0
9069,b'MTU2OTIyMzU=',b'QmVsbHVjY2k=',750,France,b'RmVtYWxl',38,1,0.0,2,1,0,47764.99,0
9070,b'MTU3Nzc0NTk=',b'R29yZG9u',619,Spain,b'RmVtYWxl',32,4,175406.13,2,1,1,172792.43,1
9071,b'MTU2NTY5Mzc=',b'Sm9obnN0b24=',468,Spain,b'TWFsZQ==',26,1,131643.25,1,1,0,64436.16,0
9072,b'MTU2MTA2NDM=',b'RGUgTHVjYQ==',435,Germany,b'TWFsZQ==',44,3,151739.65,1,1,0,167461.5,0
9073,b'MTU3NzczMTU=',b'SGlsbA==',529,France,b'TWFsZQ==',43,6,93616.35,2,0,0,98348.66,0
9074,b'MTU2MTEwNTg=',b'RWx1ZW11bm8=',702,Germany,b'RmVtYWxl',60,5,138597.54,2,1,1,41536.59,1
9075,b'MTU2MzA0MTM=',b'SG93YXJ0aA==',608,France,b'RmVtYWxl',41,5,0.0,2,1,1,72462.25,0
9076,b'MTU2MzU5NDI=',b'VGhvbXNvbg==',576,France,b'TWFsZQ==',40,9,0.0,2,1,0,112465.19,1
9077,b'MTU2NDg4NTg=',b'S2luZw==',666,France,b'RmVtYWxl',27,1,85225.21,1,0,1,64511.44,0
9078,b'MTU4MTA3MzI=',b'R3JhbnQ=',730,France,b'RmVtYWxl',36,8,148749.29,2,1,0,91830.75,0
9079,b'MTU3MDU0NDg=',b'R2lsYmVydA==',647,Germany,b'TWFsZQ==',52,7,130013.12,1,1,1,190806.36,1
9080,b'MTU3MzA0ODg=',b'UmljaG1vbmQ=',516,Spain,b'RmVtYWxl',27,1,0.0,1,0,1,112311.15,0
9081,b'MTU2MjA0NDM=',b'RmlvcmVudGlubw==',711,France,b'RmVtYWxl',81,6,0.0,2,1,1,72276.24,0
9082,b'MTU3NDEwNzg=',b'R3JlZWNl',736,France,b'TWFsZQ==',54,7,111729.47,2,0,1,84920.49,0
9083,b'MTU3NTMxNjE=',b'RGlja3Nvbg==',768,France,b'RmVtYWxl',36,5,180169.44,2,1,0,17348.56,0
9084,b'MTU3MTEzOTY=',b'SGVuZGVyc29u',427,Spain,b'TWFsZQ==',40,8,0.0,2,1,1,82870.75,0
9085,b'MTU1OTM0OTk=',b'U3RldmVucw==',686,Spain,b'RmVtYWxl',47,6,0.0,1,1,0,32080.69,1
9086,b'MTU1NzkxODk=',b'TWl0Y2hlbGw=',690,France,b'RmVtYWxl',42,5,0.0,2,0,1,120512.08,0
9087,b'MTU3NDM1NDU=',b'Tndvcmll',647,Spain,b'RmVtYWxl',29,2,0.0,2,1,0,179032.68,0
9088,b'MTU3OTEzMTY=',b'Qm9uaQ==',714,France,b'TWFsZQ==',35,3,0.0,2,1,1,95623.28,0
9089,b'MTU2MDgyNDY=',b'V2VudGNoZXI=',736,Germany,b'RmVtYWxl',36,8,103914.17,1,1,1,110035.88,1
9090,b'MTU2NzY1MjY=',b'QmVudGxleQ==',608,France,b'RmVtYWxl',34,4,88772.87,1,1,1,168822.01,0
9091,b'MTU4MTM5MTE=',b'SGF5ZXMtV2lsbGlhbXM=',809,France,b'RmVtYWxl',39,5,0.0,1,1,0,77705.75,0
9092,b'MTU2MzAxOTU=',b'Sm9obnN0b25l',745,France,b'RmVtYWxl',40,6,131184.67,1,1,1,49815.62,0
9093,b'MTU3MzYyNTA=',b'Sm9obnN0b25l',781,France,b'TWFsZQ==',38,2,117810.79,1,0,1,65632.33,1
9094,b'MTU2NzEzMzQ=',b'Tml4b24=',527,France,b'TWFsZQ==',31,4,0.0,1,1,0,169361.89,0
9095,b'MTU1NzQxNjk=',b'VHJldmlzYW5v',595,Germany,b'RmVtYWxl',32,0,92466.21,1,1,0,4721.3,0
9096,b'MTU3MTg4Mzk=',b'VHN1aQ==',850,Germany,b'RmVtYWxl',38,2,102741.15,2,0,1,23974.85,0
9097,b'MTU3NjIzMzE=',b'TW9zcw==',569,France,b'TWFsZQ==',37,9,178755.84,1,1,0,199929.17,0
9098,b'MTU2MDY5MDE=',b'R3JhaGFt',728,France,b'TWFsZQ==',43,7,0.0,2,1,0,40023.7,0
9099,b'MTU3MTM1NTk=',b'T255ZW1hdWNoZWNodWt3dQ==',473,Germany,b'RmVtYWxl',32,5,146602.25,2,1,1,72946.95,0
9100,b'MTU3Njg4ODE=',b'U2F1bmRlcnM=',738,France,b'TWFsZQ==',29,2,0.0,2,1,1,170421.13,0
9101,b'MTU3NDMwNzU=',b'S28=',659,France,b'TWFsZQ==',35,6,0.0,2,1,1,58879.11,0
9102,b'MTU2NjA5ODA=',b'Q2Fpcm5z',597,Spain,b'TWFsZQ==',38,6,115702.67,2,1,1,25059.05,0
9103,b'MTU4MTA5NDI=',b'Q2hpZW1lbGE=',445,Germany,b'RmVtYWxl',61,2,137655.31,1,0,1,29909.84,0
9104,b'MTU3MjgzNjI=',b'Um9iZXJ0c29u',671,France,b'RmVtYWxl',29,3,0.0,2,1,0,158043.11,0
9105,b'MTU2ODMzMzk=',b'UCdlbmc=',656,Spain,b'RmVtYWxl',34,6,59877.33,1,1,0,14032.62,1
9106,b'MTU2ODU0NzY=',b'VHNlbmc=',658,France,b'TWFsZQ==',31,5,100082.14,1,0,1,49809.88,0
9107,b'MTU2NjM2NTA=',b'UnVzc2VsbA==',698,Germany,b'TWFsZQ==',52,10,107304.39,3,1,0,28806.32,1
9108,b'MTU2MTc0MzQ=',b'WWVu',655,Spain,b'TWFsZQ==',38,9,0.0,1,0,1,90490.33,0
9109,b'MTU2MjI0NzA=',b'WWVo',772,Spain,b'TWFsZQ==',41,10,96032.22,1,1,1,75825.57,0
9110,b'MTU3MDM2ODI=',b'S2FsaW5pbmE=',681,Spain,b'TWFsZQ==',33,10,0.0,1,0,0,158336.36,0
9111,b'MTU3MjczOTE=',b'Q29sbGllcg==',688,Germany,b'TWFsZQ==',29,9,144553.5,2,1,0,143454.95,0
9112,b'MTU3MTEwNjI=',b'VGhvbWFz',633,Germany,b'TWFsZQ==',40,5,86172.81,2,1,1,117279.49,0
9113,b'MTU1NjczMzk=',b'U2hhdw==',735,France,b'TWFsZQ==',73,9,0.0,1,1,1,114283.33,0
9114,b'MTU3NjA2NjI=',b'RnJhbmNpcw==',521,Germany,b'RmVtYWxl',29,2,87212.8,1,1,1,994.86,0
9115,b'MTU2MDU3Mzc=',b'R2Vvcmdl',541,France,b'TWFsZQ==',36,5,0.0,2,1,0,124795.84,0
9116,b'MTU2OTI5Nzc=',b'SWtlbm5h',612,Germany,b'RmVtYWxl',36,2,130700.92,2,0,0,77592.8,0
9117,b'MTU2NzIwODI=',b'U2NoYXR6',562,France,b'TWFsZQ==',62,3,0.0,2,1,0,105986.01,0
9118,b'MTU2MDAyODA=',b'VGFv',703,France,b'RmVtYWxl',32,6,0.0,2,0,0,33606.52,0
9119,b'MTU4MDQwNTI=',b'U2NvdHQ=',710,Spain,b'TWFsZQ==',23,6,0.0,2,1,1,134188.11,0
9120,b'MTU1NzYwNjU=',b'U2ltcw==',731,Spain,b'RmVtYWxl',40,5,171325.98,1,1,1,159718.27,1
9121,b'MTU3OTY4Mzg=',b'Q2hpYnVnbw==',703,Spain,b'TWFsZQ==',58,4,92930.92,1,0,1,85148.78,0
9122,b'MTU2OTM1MjY=',b'S3U=',618,France,b'RmVtYWxl',40,0,0.0,1,1,0,119059.13,0
9123,b'MTU3NDg1OTU=',b'U3RhbnRvbg==',689,France,b'RmVtYWxl',29,1,77556.79,2,1,1,122998.26,0
9124,b'MTU2NzkwMjk=',b'S3VuZw==',718,France,b'TWFsZQ==',33,7,102874.28,1,0,0,117841.06,0
9125,b'MTU3NTM2Mzk=',b'R2lic29u',608,France,b'TWFsZQ==',37,5,146093.39,2,0,0,160593.41,0
9126,b'MTU2MDQxMzg=',b'SWhlYW5hY2hv',749,Spain,b'TWFsZQ==',34,2,0.0,1,0,0,174189.04,1
9127,b'MTU2NjYwOTU=',b'Q29zdGE=',753,Spain,b'TWFsZQ==',51,4,79811.72,2,0,1,68260.27,1
9128,b'MTU2NDM0ODc=',b'U2Fs',630,Spain,b'TWFsZQ==',39,10,105473.74,1,0,0,58854.88,1
9129,b'MTU3NjQwMzM=',b'TGlu',693,Germany,b'RmVtYWxl',43,1,121927.92,1,1,0,87994.95,1
9130,b'MTU3NDcyODg=',b'RmVycmk=',838,Spain,b'RmVtYWxl',40,6,61671.19,1,0,1,150659.35,1
9131,b'MTU3OTA1OTk=',b'WWlu',756,Germany,b'RmVtYWxl',39,5,149363.12,2,1,1,109098.39,0
9132,b'MTU3Mzc3MDU=',b'QXZkZXlldmE=',775,France,b'RmVtYWxl',27,4,152309.37,1,1,0,104112.0,0
9133,b'MTU3MzcxOTQ=',b'VHU=',635,France,b'RmVtYWxl',33,5,0.0,2,1,0,122949.71,0
9134,b'MTU3MjY3NzY=',b'RG9ubmVsbHk=',705,Spain,b'TWFsZQ==',36,1,111629.29,1,1,1,21807.16,0
9135,b'MTU4MDQzNTc=',b'TG9nZ2lh',481,France,b'TWFsZQ==',40,3,0.0,1,1,1,32319.93,0
9136,b'MTU2NjQ0MzI=',b'Q2hhbw==',727,Spain,b'RmVtYWxl',49,7,96296.78,1,1,0,190457.87,1
9137,b'MTU2ODg5ODQ=',b'QmVsb253dQ==',595,France,b'TWFsZQ==',20,4,95830.43,1,1,0,177738.98,0
9138,b'MTU1ODMwMjY=',b'V2VsY2g=',535,France,b'RmVtYWxl',38,0,135919.33,1,1,0,80425.65,0
9139,b'MTU3NzE2Njg=',b'SGVuZGVyc29u',578,France,b'TWFsZQ==',59,10,185966.64,1,0,0,9445.42,1
9140,b'MTU3Nzk5MDQ=',b'WW9iYW5uYQ==',597,France,b'RmVtYWxl',29,5,0.0,2,1,1,174825.57,0
9141,b'MTU3ODQzMjM=',b'R2FsbG8=',449,France,b'RmVtYWxl',21,7,0.0,2,0,0,175743.92,0
9142,b'MTU3NTYyNzc=',b'V2lsc29u',850,Germany,b'RmVtYWxl',43,8,92244.83,2,1,0,54949.73,0
9143,b'MTU2NjMzMTI=',b'TWFyaW5v',494,France,b'RmVtYWxl',35,9,112727.06,2,1,0,183752.91,0
9144,b'MTU3OTMxOTc=',b'QmFpbGV5',676,France,b'RmVtYWxl',34,8,100359.54,1,0,0,46038.28,0
9145,b'MTU3MzE0NjM=',b'R2JvbGl3ZQ==',818,Germany,b'TWFsZQ==',43,10,105301.5,1,1,1,78941.59,0
9146,b'MTU2MjE3Njg=',b'Q2h1a3d1aGFlbnll',712,Spain,b'TWFsZQ==',45,6,112994.65,1,0,0,198398.68,0
9147,b'MTU2OTEzMjM=',b'QmlhbmNoaQ==',672,Germany,b'TWFsZQ==',40,4,89025.88,2,1,0,188892.19,0
9148,b'MTU3ODEzMjY=',b'Rm9yZA==',636,France,b'TWFsZQ==',35,9,95478.17,1,0,0,169286.74,0
9149,b'MTU1OTU2NDA=',b'Uml6em8=',698,France,b'TWFsZQ==',37,8,0.0,2,0,0,145004.39,0
9150,b'MTU4MTQzMzE=',b'THVuZw==',597,Germany,b'RmVtYWxl',43,7,119127.46,2,1,0,55809.92,0
9151,b'MTU2MDIwMzA=',b'UmFtaXJleg==',717,France,b'TWFsZQ==',28,4,128206.79,1,1,1,54272.12,0
9152,b'MTU3NDc5NzQ=',b'U2FiYmF0aW5p',614,France,b'TWFsZQ==',49,1,0.0,2,1,0,192440.54,0
9153,b'MTU2MTEzMTU=',b'VHMnYW8=',708,Germany,b'RmVtYWxl',23,4,71433.08,1,1,0,103697.57,0
9154,b'MTU2MzY5Nzc=',b'VHJldmlzYW4=',507,Germany,b'TWFsZQ==',36,9,118214.32,3,1,0,119110.03,1
9155,b'MTU2OTAzMzc=',b'Q2hpbndlbm1h',581,France,b'RmVtYWxl',27,5,102258.11,2,1,0,194681.6,0
9156,b'MTU2ODA2NjY=',b'QmVycnk=',579,Spain,b'RmVtYWxl',39,2,151963.26,2,1,0,158948.63,0
9157,b'MTU2Nzk1NTE=',b'Q29sb21ibw==',504,Spain,b'RmVtYWxl',46,2,163764.84,1,1,1,165122.55,1
9158,b'MTU3Nzg5MTU=',b'SGFycmlz',737,France,b'RmVtYWxl',32,7,128551.36,2,0,1,189402.71,0
9159,b'MTU1Njg4NDk=',b'QnJ5YW4=',540,Spain,b'RmVtYWxl',31,10,118158.74,1,1,1,158027.57,0
9160,b'MTU3NDc3NjI=',b'Q2hpZ296aWU=',609,France,b'TWFsZQ==',32,7,118520.41,1,0,0,3815.48,0
9161,b'MTU3NTM2Nzk=',b'TXVsbGF3aXJyYWJ1cmth',778,France,b'TWFsZQ==',24,4,0.0,2,1,1,162809.2,0
9162,b'MTU3NTAwNDk=',b'U3RlZWxl',621,France,b'TWFsZQ==',40,10,163823.37,1,0,0,89519.47,0
9163,b'MTU2MDYwOTc=',b'WmFraGFyb3Y=',665,Germany,b'TWFsZQ==',63,7,104469.58,1,1,1,25165.36,1
9164,b'MTU4MDIzNjg=',b'Q2gnZW5n',608,France,b'RmVtYWxl',47,6,0.0,1,1,1,126012.57,0
9165,b'MTU3Njc0ODg=',b'QmVycnk=',680,Spain,b'TWFsZQ==',36,7,0.0,2,1,0,20109.21,0
9166,b'MTU2Njk5NDY=',b'SmVu',663,Germany,b'RmVtYWxl',46,2,141726.88,1,1,1,58257.23,0
9167,b'MTU2MTIxMDM=',b'V2FuZw==',627,Germany,b'RmVtYWxl',35,2,137852.96,1,1,1,172269.21,1
9168,b'MTU2NDUzNTM=',b'Q2h1YmI=',607,France,b'TWFsZQ==',26,1,0.0,1,1,0,29818.2,0
9169,b'MTU2NTAwMTg=',b'Q2hlbg==',681,France,b'RmVtYWxl',43,8,154100.3,1,0,0,114659.81,0
9170,b'MTU2NTkwMDI=',b'TWF6emFudGk=',766,France,b'RmVtYWxl',45,6,0.0,2,0,0,147184.74,0
9171,b'MTU2MTYwMjg=',b'VCdhbw==',694,France,b'TWFsZQ==',30,2,0.0,3,0,1,15039.41,0
9172,b'MTU2NjA0NzU=',b'TmR1YnVlemU=',411,France,b'RmVtYWxl',54,9,0.0,1,0,1,76621.49,0
9173,b'MTU2NTI2MTU=',b'RmVycmk=',742,France,b'TWFsZQ==',39,8,140004.96,1,1,1,92985.78,0
9174,b'MTU2NTM1NzI=',b'VGhvcm50b24=',673,Spain,b'TWFsZQ==',43,8,127132.96,1,0,1,6009.27,1
9175,b'MTU2MjgwNTk=',b'RGVSb3Nl',529,France,b'TWFsZQ==',61,1,0.0,2,1,1,191370.97,0
9176,b'MTU3MDM0MTM=',b'TW9udGVz',519,France,b'RmVtYWxl',38,7,125328.56,1,1,0,188225.67,0
9177,b'MTU2MTA0MzM=',b'S3dlbXRv',573,France,b'TWFsZQ==',35,9,0.0,2,1,0,11743.89,0
9178,b'MTU3NzA1NDg=',b'THVjY2hlc2U=',453,Germany,b'RmVtYWxl',28,3,139986.65,1,1,0,136846.75,0
9179,b'MTU2NDU2Mzc=',b'SHVnZ2lucw==',798,Germany,b'RmVtYWxl',39,6,119787.76,1,1,1,164248.33,0
9180,b'MTU1OTA4ODg=',b'V2FkZQ==',693,Spain,b'RmVtYWxl',34,10,107556.06,2,0,0,154631.35,0
9181,b'MTU1NjgzMjY=',b'S2VuZW5uYQ==',637,France,b'RmVtYWxl',44,2,0.0,2,1,0,149665.65,0
9182,b'MTU2NTUzNjg=',b'V2hlZWxlcg==',672,France,b'TWFsZQ==',47,1,0.0,1,0,0,91574.92,0
9183,b'MTU2NjU1Nzk=',b'Q2FydHdyaWdodA==',597,France,b'RmVtYWxl',28,0,142705.95,1,1,0,127233.39,0
9184,b'MTU2NzYwOTE=',b'SWxvZXJpa2E=',543,France,b'TWFsZQ==',42,7,0.0,1,1,1,56650.47,0
9185,b'MTU3MTY5ODQ=',b'UGFsZXJtbw==',695,Spain,b'RmVtYWxl',56,4,0.0,2,1,0,84644.76,0
9186,b'MTU3MTUwNzg=',b'TmtlbWFrb2xhbQ==',584,France,b'TWFsZQ==',35,6,161613.94,2,1,1,148238.16,0
9187,b'MTU1Njk0NTI=',b'QnV0bGVy',652,Germany,b'RmVtYWxl',58,3,116353.2,2,0,1,193502.9,0
9188,b'MTU2Mjg4NjM=',b'Q2FsYWJyZXNp',601,France,b'TWFsZQ==',38,4,60013.81,1,1,1,38020.05,0
9189,b'MTU3NzgxOTI=',b'TmtlbWRpbGlt',628,Spain,b'TWFsZQ==',28,4,0.0,2,1,1,176750.81,0
9190,b'MTU3OTM3MjM=',b'Q2gnaXU=',607,Germany,b'TWFsZQ==',32,9,144272.07,2,1,0,176580.63,0
9191,b'MTU3OTg5NDM=',b'QWxleGFuZGVy',646,France,b'RmVtYWxl',46,8,0.0,2,1,0,133059.15,0
9192,b'MTU3NjQ3MDg=',b'Q2hpYWJ1b3R1',572,France,b'TWFsZQ==',30,6,117696.67,1,1,0,100843.82,0
